Date,REEL,PE,MSCIWORLD,IG,GOV,HY
2005-12-13,1.023594932577164,1.0761441379140013,1.0771566833980661,0.9958749533233757,0.9917882047237175,1.0037918145384377
2005-12-14,1.0286501152614294,1.075213844089341,1.073597130730204,0.9987163928304705,0.9931801999144997,1.0044462736313708
2005-12-15,1.0401844182867868,1.0782105427811668,1.0755886779190584,0.9982496265870053,0.9931564885735745,1.0041426585882576
2005-12-16,1.0448927966706787,1.079659495994797,1.0731826005460985,0.9996090832710978,0.9946551847985198,1.0049792867070586
2005-12-19,1.0450641587955691,1.0799888035433491,1.070551235029603,1.0003850821508589,0.9955206487422876,1.0054448297731657
2005-12-20,1.0482506783084111,1.0821869314299357,1.0789319539691264,0.9996732636295744,0.9950520010628261,1.004635189658197
2005-12-21,1.0431710153205902,1.0940502358665316,1.0884210905748453,0.9984129947722181,0.992638326035122,1.0050332627147234
2005-12-22,1.0412533915420552,1.0973021479084852,1.0879074336075842,1.0002450522778192,0.9934947238779479,1.00546507077604
2005-12-23,1.046961382321141,1.0972280537100612,1.0885202173580009,1.0023221620612397,0.9963819283317746,1.005741697815321
2005-12-27,1.045525204512536,1.1095853194694854,1.0832034171705611,1.0041192120985811,0.996835233378873,1.0071248330117264
2005-12-28,1.0423305248985086,1.106835601439074,1.081923780515279,1.0040025205377148,0.9977481200044912,1.0074014600510073
2005-12-29,1.0516820008568106,1.1174228391250298,1.0871414539195632,1.003693287901419,0.9966085808553239,1.00763760508454
2005-12-30,1.0530610579571187,1.1176204236541611,1.0840775351674794,1.0037166262135921,0.9991777743838016,1.007853509115198
2006-01-02,1.5872376017462617,1.115916257090403,1.0852580450396059,,,
2006-01-03,1.0629796609477957,1.1220002140499064,1.0876010417323758,1.004615151232263,0.9970088840815308,1.0093918253336391
2006-01-04,1.0752320528774557,1.1212510393769501,1.0893312546747291,1.0065113890963406,1.0005237416774937,1.0123200237494434
2006-01-05,1.0701891103449683,1.117019437378053,1.0892141048400905,1.006908140403286,1.0010537598864087,1.0146072570742304
2006-01-06,1.0696505436667414,1.1246346744383247,1.0951346772522057,1.0063305171769978,1.0017616131522624,1.0169619604085984
2006-01-09,1.0578061567963444,1.1360698790618027,1.1026502897205526,1.0065172236743838,1.0021249545823212,1.0199576288339833
2006-01-10,1.0602174666965871,1.1315583656466366,1.0988294028061893,1.004784353995519,1.000533505170816,1.0189455786902721
2006-01-11,1.0611028376751872,1.1369260786880386,1.1025151168344314,1.0037224607916355,0.9995487871300421,1.0187161806576976
2006-01-12,1.0641016748607683,1.14181629578404,1.1046598599608901,1.0056653752800597,1.0017309278875357,1.018297866598297
2006-01-13,1.0634611069177258,1.1560588472589262,1.1005415926970596,1.0079000186706497,1.001671649535223,1.0173262984603344
2006-01-16,1.0638527917746181,1.1526422814426962,1.097018086132163,,1.0016207398914718,
2006-01-17,1.0610416369162978,1.1294754954020434,1.0919175625625175,1.0096095500373412,1.0024750455571572,1.0168607553942273
2006-01-18,1.0565454211632226,1.1059794018128382,1.0801845560471846,1.0093586631814788,1.0017351122418165,1.01674605637794
2006-01-19,1.0714539260286828,1.1184025290819728,1.0883670214203969,1.0069256441374161,0.9976476955017494,1.01783232353219
2006-01-20,1.0796915481751974,1.110112211547169,1.0778595824058972,1.0072290421956684,0.9959711642198655,1.0178188295302737
2006-01-23,1.0725269793345438,1.0871100792807922,1.065378619254026,1.0077424850634802,0.9953630380643735,1.0191547357199724
2006-01-24,1.0712376833472737,1.0997307910790584,1.0680099847705216,1.0071590272591486,0.9961371436063415,1.0208752209642813
2006-01-25,1.0889777433240173,1.1106555690022804,1.0707585001216557,1.003728295369679,0.992752698385467,1.0214689570485918
2006-01-26,1.0952691813378486,1.1198103188520339,1.0806080977570314,1.001347787528006,0.9894289263016653,1.0205783529221262
2006-01-27,1.0992717109692163,1.1335918397589468,1.0993430597734501,1.0017328696788648,0.9894093993150213,1.0218198010984119
2006-01-30,1.1014871784410127,1.1378399071352712,1.1041552145193703,1.0013419529499628,0.9904952392509169,1.0240598054164924
2006-01-31,1.1103368081764216,1.1452163962228423,1.1000729933585056,1.0019720873786406,0.9912281986424559,1.0247277585113417
2006-02-01,1.1274934209184193,1.1434710662155152,1.1052636321855656,1.0003850821508589,0.9883151906705637,1.0253484825994845
2006-02-02,1.1297945694526614,1.140070965776713,1.0979913309122369,1.0006593073188947,0.9886011215464258,1.0256048686358912
2006-02-03,1.1188355535608643,1.1394370487457497,1.098865448909155,1.001902072442121,0.9906535473212111,1.025125831567868
2006-02-06,1.124421142822171,1.1468217705220347,1.10231686326812,1.0021354555638537,0.9909401755894534,1.024943662542
2006-02-07,1.1150247863073504,1.1530456831896727,1.0977480197172185,1.0009276979088872,0.9893389626846258,1.0240058294088277
2006-02-08,1.1173218547909995,1.1480649065178197,1.0974326163162686,1.0002917289021658,0.9904359608986041,1.023027514269907
2006-02-09,1.1264938085232257,1.1492174829377526,1.1017941947751175,1.001639516430172,0.9920364764110515,1.0235065513379304
2006-02-10,1.1358289642791572,1.1444507561724584,1.1032901080481936,1.000811006348021,0.9930881441203198,1.023466069332182
2006-02-13,1.1407413451926804,1.132817967019849,1.0994151519793818,1.0008226755041074,0.9908808972371406,1.0233041413091881
2006-02-14,1.148138476917114,1.1365144442523483,1.1089853923167732,1.0003209017923824,0.9919520919330531,1.0230005262660746
2006-02-15,1.158473245068239,1.1303069969621378,1.108724058070272,1.0005017737117252,0.99129305613381,1.024855951529545
2006-02-16,1.1579795589465312,1.1350901891048597,1.1163387973217747,1.0010210511575803,0.9907232865592265,1.0265292077671475
2006-02-17,1.1580734001101616,1.1259354392551064,1.111769953770873,1.003874159820762,0.993573529216905,1.0284925850459472
2006-02-20,1.1669434300985333,1.119069376867791,1.109940614045364,,0.9947277136060556,
2006-02-21,1.1735082315020706,1.1351725159919976,1.1145815498021971,1.0038916635548918,0.994263947673255,1.028944634110138
2006-02-22,1.1756339378608296,1.1566762989124617,1.1219529778586812,1.005186939880508,0.9954718312756771,1.0297205392203166
2006-02-23,1.179869030375977,1.163698782385339,1.1205561913687607,1.0033140403286036,0.992348210804979,1.0295383701944487
2006-02-24,1.1824272220975542,1.167880988251953,1.126864259387757,1.0028414395070948,0.9917916916856183,1.029403430175287
2006-02-27,1.1983312593076156,1.174508302666568,1.1331272697780461,1.0018495612397311,0.9900007880533896,1.0293427071666643
2006-02-28,1.191374773047186,1.1577218503791153,1.118753886220476,1.0039791822255415,0.9926983017798151,1.030476203327621
2006-03-01,1.2239172565739818,1.1525434891781305,1.124052663356433,1.0029989731142643,0.9910406000921952,1.030206323289298
2006-03-02,1.2196740039576492,1.147192241514156,1.1174021573592625,1.0005484503360718,0.9874678589286798,1.029032345122593
2006-03-03,1.213227524021298,1.14181629578404,1.1127792446539124,0.9989322722180732,0.9864915095964678,1.0282496930114564
2006-03-06,1.226956894265489,1.15154733384376,1.1104542710126253,0.9977945294996267,0.9879769553661903,1.0286410190670248
2006-03-07,1.2112527795344663,1.1467806070784656,1.1133740053528463,0.9977128454070202,0.9870480287158286,1.0275547519127748
2006-03-08,1.1952263408066262,1.137164826660739,1.108318539411908,0.9972752520537715,0.9843707393684276,1.0272916188754098
2006-03-09,1.1942144882596546,1.1461549227362164,1.1110039740828521,0.9972985903659448,0.9838937229804039,1.0278246319510977
2006-03-10,1.1963483547195986,1.1533667580495113,1.1189070821580802,0.9958341112770724,0.9813342929452484,1.0279730659721755
2006-03-13,1.1995226340806626,1.162290992615278,1.1224486117744596,0.9952039768483943,0.9813963608670819,1.0291672851417546
2006-03-14,1.206120075888941,1.1660204006026327,1.124503239643504,0.9982787994772219,0.9834648266666108,1.0302468052950464
2006-03-15,1.2097594810175647,1.1672635365984176,1.1274319855094668,0.9969426811053025,0.9825414791552904,1.0311509034234283
2006-03-16,1.219139517330015,1.1592119670363144,1.119754165577774,0.9998483009708738,0.9838309576661903,1.0331615097089344
2006-03-17,1.2188294334849752,1.1567421604221721,1.1216555975092144,0.9987163928304705,0.9818085197637514,1.0331750037108505
2006-03-20,1.2147330626899775,1.1652382951748212,1.1227910497526337,0.9997549477221808,0.9838051541481246,1.0351788629953986
2006-03-21,1.214484179603827,1.1649913145134068,1.1237642945327073,0.9980979275578791,0.9831426313869809,1.0362786241515647
2006-03-22,1.266798588302495,1.1748623082812615,1.1286215069073346,0.9988039115011204,0.9847989382898404,1.0370207942569527
2006-03-23,1.2522001672820744,1.1724007343558331,1.1323703016157667,0.9975903192681106,0.983387416112414,1.0365350101879713
2006-03-24,1.2514412778718456,1.1811932459021792,1.1340915030323786,1.0000233383121733,0.9853422069539785,1.0377292293575506
2006-03-27,1.2470715436871418,1.1789539545720236,1.1311267110634502,0.9996032486930546,0.9857976041782173,1.0388357375146748
2006-03-28,1.237030539178686,1.1742036931841568,1.1224396002487182,0.9960966672890218,0.9802442686550719,1.0383971824523999
2006-03-29,1.2417552377649483,1.1821070743494115,1.1334967423334446,0.9943754667662434,0.9790628859630954,1.036757661219588
2006-03-30,1.2414777943246498,1.1812179439683206,1.129207256080527,0.9929926717699776,0.9785391442856016,1.0364607931774326
2006-03-31,1.240106897325527,1.1830867643063547,1.12644071767791,0.99329606982823,0.9785837773979315,1.0372839272943177
2006-04-03,1.2391032048797406,1.1923073756658187,1.1322171056781625,0.9920474701269604,0.9758611575458205,1.0383432064447353
2006-04-04,1.2428854117791062,1.1880840063556357,1.1247195162612982,0.9921466579536967,0.9745158876445084,1.038032844400664
2006-04-05,1.245492564107795,1.1880428429120664,1.1288377835251286,0.993389423076923,0.9731943290841215,1.0386468214878488
2006-04-06,1.24877700483486,1.1881416351766323,1.134551090845191,0.9913881628080657,0.9716203144821199,1.0375268193288085
2006-04-07,1.2511597543809545,1.1930483176500613,1.1351458515441248,0.9896319548170277,0.9713699506176455,1.0368116372272524
2006-04-10,1.2476101103653685,1.1912947549540203,1.1368400183835126,0.9897078043315907,0.9713371731757784,1.0362448891467744
2006-04-11,1.221681388849222,1.174113133608305,1.1263686254719787,0.9906996825989545,0.9729070034234992,1.0373648913058147
2006-04-12,1.2100328444072708,1.1754962253122245,1.1249087583018682,0.9894452483196415,0.972666403052347,1.0374526023182695
2006-04-13,1.2220567535037434,1.1770769015452756,1.1282430228261948,0.9866854929051532,0.9685280766685287,1.0365417571889295
2006-04-18,1.230220934739591,1.1715774654844524,1.126269498688823,0.9894919249439881,0.969059489662204,1.038309471439945
2006-04-19,1.2355372406617842,1.1761548404093294,1.1296848669448225,0.9885817307692308,0.9694242258770233,1.0389976655376685
2006-04-20,1.236230849262531,1.16852313797163,1.132568555182078,0.9887217606422704,0.9708224975992268,1.0400029686804215
2006-04-21,1.240302739753973,1.1658639795170704,1.1348394596689166,0.9890718353248693,0.9701990288113714,1.0410150188241327
2006-04-24,1.2348803525163714,1.155729539710374,1.1286845875875244,0.9904604648991785,0.9706014242147188,1.0419663459592212
2006-04-25,1.230987984251005,1.1615088871874664,1.12441312438609,0.9873448002240479,0.9676688892561822,1.041871887945808
2006-04-26,1.223958057079908,1.153934813570764,1.125440438320612,0.9860320201643017,0.9678711330464261,1.0411567058442521
2006-04-27,1.2120524694506212,1.1528810294153966,1.120943686975642,0.9872572815533981,0.9685510906170737,1.042418395023412
2006-04-28,1.2109794161447605,1.148221327603382,1.1150321260892682,0.9887567681105303,0.9708141288906649,1.0438487592265238
2006-05-02,1.2205348946326935,1.148221327603382,1.1208355486667447,0.9882958364451083,0.9698356873813125,1.0452588824267612
2006-05-03,1.2218568310247049,1.1492751117587492,1.1175913993998325,0.9873331310679612,0.9686612786131377,1.0448540623692768
2006-05-04,1.2306819804565579,1.1512756551162044,1.1162396705386188,0.9868196882001494,0.9670900535806566,1.0446516523405347
2006-05-05,1.2471041840918828,1.161311302658335,1.1246654471068498,0.9884300317401046,0.9687275308892521,1.045225147421971
2006-05-08,1.2542973132866848,1.1641021841323158,1.1287476682677144,0.9882433252427185,0.9683244380935245,1.0461832215580174
2006-05-09,1.259870662396214,1.162603834786403,1.1282159882489706,0.9878349047796863,0.9679924793205725,1.046871415655741
2006-05-10,1.257810236846937,1.1548239439518553,1.122691922969478,0.9881674757281554,0.9695176764559634,1.047971176811907
2006-05-11,1.2535873844835677,1.1538607193723398,1.1116167578332687,0.9868021844660194,0.966013977138083,1.048139851835859
2006-05-12,1.231567351435158,1.1321922826775996,1.0920887815516045,0.9854543969380135,0.9658696169153916,1.0470400906796928
2006-05-15,1.2069034456027254,1.1139239464216617,1.089015851273779,0.9879224234503361,0.9691264393306986,1.046689246629873
2006-05-16,1.2008812909280078,1.1057571192175653,1.0851408952049673,0.9902154126213593,0.97166703977159,1.0460685225417303
2006-05-17,1.17252901935984,1.0862209488997012,1.0710648919968642,0.9875373412994772,0.9665865362821873,1.043113336122094
2006-05-18,1.156567861441482,1.0806474186404538,1.0603321648388289,0.9910147498132935,0.9706572156051307,1.043322493151794
2006-05-19,1.1595095779187663,1.084689668798933,1.0666222098063423,0.9917032300224048,0.9720980282625236,1.0439836992456852
2006-05-22,1.108525265713295,1.0579992919887704,1.0467608070722454,0.9934302651232263,0.9756596111479567,1.0425465880416156
2006-05-23,1.1502682633264654,1.0767204261239678,1.048770377312583,0.9923216952949963,0.9747181314347523,1.0422969490061669
2006-05-24,1.1375629857810239,1.0648159582438028,1.0499148410817436,0.9935644604182226,0.9771603995500424,1.0415345378979044
2006-05-25,1.1498439380648322,1.0763581878205604,1.0590074705548396,0.9928584764749814,0.9779017276501434,1.0424318890253281
2006-05-26,1.1876864073114508,1.095219277663892,1.0742009029548794,0.9934594380134428,0.9775209514105807,1.044138880267721
2006-05-29,1.1857728635835085,1.0985864473478393,1.0730744622372015,,0.9778619762844748,
2006-05-30,1.1633081050205023,1.073731960120856,1.050266290585659,0.9922575149365198,0.9749329282878388,1.0443143022926311
2006-05-31,1.1663967033191214,1.075814830365449,1.0561508168948086,0.9905596527259148,0.972929319979664,1.043949964240895
2006-06-01,1.1684489687672128,1.0789926482089784,1.0662166911479782,0.9900987210604929,0.9717207389848617,1.043949964240895
2006-06-02,1.1787714967665601,1.0925436538319049,1.0655858843460786,0.9945038274831963,0.9752223461256018,1.0458728595139462
2006-06-05,1.180170954119831,1.0805733244420295,1.0515549387666827,0.9936811519790889,0.9735827766398658,1.0458593655120298
2006-06-06,1.154278953059018,1.0612923674742933,1.0459317467040345,0.9930451829723674,0.9712165242940123,1.0444222543079602
2006-06-07,1.159982863787511,1.0574559345336594,1.0431832313529004,0.9927767923823749,0.9715038499546347,1.0446246643367023
2006-06-08,1.1313694689814153,1.0372117529864078,1.0367039443448172,0.9944979929051532,0.9749029404154924,1.0439836992456852
2006-06-09,1.138501397417328,1.0612429713420104,1.0423721940361723,0.9952506534727409,0.9760271369322965,1.04438851930317
2006-06-12,1.141981680572839,1.0630706282364757,1.0358027917706747,0.9959099607916356,0.9775216488029609,1.0455355094660423
2006-06-13,1.1133070850078541,1.0370553319008455,1.0167524263533059,0.9973802744585513,0.9803105209311863,1.0440309282523919
2006-06-14,1.1277586242069402,1.0405212938493582,1.0180050284313638,0.994217933159074,0.9784052449486127,1.0402256197120379
2006-06-15,1.1716762887859808,1.0701260424642083,1.038911768151466,0.9914756814787156,0.9753074279959801,1.0389774245347945
2006-06-16,1.1491380893123075,1.0669729226868203,1.0383620650812388,0.990874719940254,0.976315159985299,1.0391663405616205
2006-06-19,1.1619045676166386,1.066421332542995,1.0381187538862204,0.9898303304705004,0.9747530010537598,1.0393282685846141
2006-06-20,1.1622432118158266,1.0655157367844763,1.0376501545476666,0.9883425130694549,0.9732368700193107,1.0375538073326407
2006-06-21,1.1579836389971236,1.058073386187195,1.0400742549721094,0.987957430918596,0.9724927523496892,1.0351991039982729
2006-06-22,1.1617576857953038,1.0725876163896366,1.0452468707476863,0.9860845313666916,0.969998877198268,1.0342342828612683
2006-06-23,1.1618719272118976,1.0692122140169757,1.048328812551253,0.9847600821508589,0.9685587619332554,1.0330603046945632
2006-06-26,1.1576001142414165,1.067919681888908,1.0485450891690473,0.9843283233756535,0.9681082464556775,1.0322843995843847
2006-06-27,1.155890573043106,1.0633999357850281,1.0393082752840885,0.9851101568334578,0.9688725885043235,1.03275668965145
2006-06-28,1.159644219588323,1.060411469781916,1.0443276951220613,0.9841474514563108,0.9686898717007238,1.0327094606447436
2006-06-29,1.1749811297660093,1.0765557723496917,1.0645765934630393,0.9863237490664676,0.9708692228886969,1.0355701890509668
2006-06-30,1.1921785430139333,1.077132060559658,1.0606295451882959,0.9885350541448842,0.9706579129975109,1.0403065837235348
2006-07-03,1.1991472694261411,1.0825244716672018,1.0659643684272184,0.9882374906646751,0.970040023348697,1.0417167069237723
2006-07-04,1.2242559007731697,1.091778013781521,1.0685146302120412,,0.9708183132449457,
2006-07-05,1.2065729615047227,1.0842039401648185,1.0619452279465438,0.9859911781179986,0.9676416909533562,1.041588513905569
2006-07-06,1.2138068912054512,1.0870936139033647,1.063936775135398,0.987607356235997,0.9686020002608249,1.0417032129218564
2006-07-07,1.2107101328056469,1.0830102003013165,1.0574034189728663,0.9902329163554892,0.971584050078352,1.0433764691594587
2006-07-10,1.2094453171219324,1.0873570599422064,1.0649911236471448,0.9903496079163555,0.9702680706570063,1.0450024963903544
2006-07-11,1.2085436259409617,1.084780228374785,1.0625399886454776,0.992094146751307,0.9728177371988397,1.0454815334583778
2006-07-12,1.212766478304331,1.0795936344850863,1.0580252142490245,0.9916565533980582,0.9702715576189072,1.0454410514526293
2006-07-13,1.2009302515351192,1.0698955271802217,1.0446160639457867,0.9932902352501867,0.9733868093810433,1.044509965320415
2006-07-14,1.1923947856953427,1.0620086113923946,1.0371184745289226,0.9949880974607915,0.9761840502178306,1.0433089991498778
2006-07-17,1.1894571492686512,1.0562127985378744,1.0396867593652281,0.9947022031366692,0.9756986651212451,1.0432010471345485
2006-07-18,1.1943164895244702,1.052384598285954,1.037641143021925,0.9925842513069456,0.9749085195545336,1.0430188781086807
2006-07-19,1.2210489810073646,1.0677797261807733,1.05141075435482,0.9952273151605677,0.9763493322119263,1.0443750253012536
2006-07-20,1.2251779922071033,1.0722665415297983,1.047220394885058,0.9963650578790142,0.9767015153639028,1.0458998475177783
2006-07-21,1.2224729186641914,1.064634839092099,1.0371364975804054,0.996732636295743,0.9788459969328683,1.0466082826183762
2006-07-24,1.2494298129296804,1.076242930178567,1.0551235029602863,0.9970943801344287,0.978738598506325,1.0466487646241245
2006-07-25,1.2519227238417758,1.0772061547580825,1.0616478475970768,0.9962366971620613,0.9783494535582006,1.0474179227333449
2006-07-26,1.2556233297292887,1.0750327249376372,1.0626841730573404,0.9968668315907393,0.977071133325383,1.0492261189901089
2006-07-27,1.265790815806116,1.0745469963035228,1.0606655912912615,0.9978061986557132,0.9788473917176287,1.0500762411108262
2006-07-28,1.2769987147840636,1.0855211703590275,1.0697401977128749,0.9996732636295744,0.9808119460525151,1.0510815442535792
2006-07-31,1.2682388461616925,1.08678077173224,1.0693346790545109,1.0003325709484692,0.9813656756023552,1.0519249193733384
2006-08-01,1.2611191578775578,1.0821293026089391,1.0640899710730025,1.0005076082897686,0.9807721946868464,1.0523634744356134
2006-08-02,1.2718660111385383,1.090534877785736,1.0683343996972128,1.0009452016430171,0.9805525160870987,1.0541109476837547
2006-08-03,1.2579367184153083,1.081923485391094,1.067126855247862,1.0001575336071695,0.9780391139490332,1.0544482977316583
2006-08-04,1.272502499030988,1.0909465122214264,1.0655047806144058,1.0026430638536221,0.9823964215402189,1.056337457999919
2006-08-07,1.271245843448459,1.082639729309195,1.059394966161721,1.0030164768483942,0.9827444203379145,1.0569177000823136
2006-08-08,1.2815969318019544,1.0824174467139223,1.0611161675783327,1.0032965365944735,0.9830129164042728,1.0579297502260245
2006-08-09,1.2770435953405823,1.0859328047947179,1.0598185078715678,1.002602221807319,0.9813015155033814,1.0580444492423118
2006-08-10,1.2655664130235216,1.0884602402298564,1.0652434463679046,1.0020771097834205,0.9815686167849793,1.0574439661570432
2006-08-11,1.276794712254432,1.1024640437320425,1.063080680189963,1.0005076082897686,0.9790593990011947,1.057423725154169
2006-08-14,1.2863175503376243,1.1039294623231002,1.068658814623904,0.9997899551904407,0.9778591867149541,1.0578420392135697
2006-08-15,1.287623166527265,1.1126396469823079,1.07781452477719,1.0025030339805825,0.9796703147262072,1.0592858974185975
2006-08-16,1.2872478018727433,1.1180238254011376,1.08306824428444,1.005099421209858,0.9818747720398658,1.0609389126533257
2006-08-17,1.2829596686998919,1.118089686910848,1.0846452612891888,1.005671209858103,0.9826579436827756,1.0622208428353597
2006-08-18,1.2797568289846795,1.117192323841043,1.0882949292144652,1.0071415235250187,0.9836998478987219,1.0626998799033829
2006-08-21,1.2727024215100269,1.109099590835371,1.0795447377195435,1.0088510548917102,0.9861170098883265,1.0629900009445803
2006-08-22,1.2790591403333402,1.1182461079964103,1.0883489983689139,1.0102746919342793,0.9898515460840372,1.0631789169714063
2006-08-23,1.2738081152206289,1.1162702627050969,1.085456298605917,1.0099304518297236,0.9889365672812785,1.0631991579742803
2006-08-24,1.2730084253044738,1.1116270262705097,1.085564436914814,1.010379714339059,0.990053092481901,1.0634083150039808
2006-08-25,1.279512025949122,1.1159491878452583,1.0869071542502862,1.0116108103061987,0.9909597025760977,1.064083015099788
2006-08-28,1.2799649115649034,1.116006816666255,1.0875920302066342,1.0119025392083645,0.9913028196271323,1.0653581982808642
2006-08-29,1.279740508782309,1.123597355660385,1.0931341185376098,1.0115466299477223,0.9888821706756268,1.0659384403632586
2006-08-30,1.2792794630653421,1.1235479595281022,1.0909533293081852,1.0128944174757282,0.9908320797705299,1.067179888539544
2006-08-31,1.2802505151063874,1.12646233133279,1.0937559138137678,1.0148956777445854,0.9930511823241718,1.0684753127234945
2006-09-01,1.2926987494644935,1.1345221335836069,1.0985860916111707,1.015566654219567,0.9942897511913205,1.0690083257991823
2006-09-04,1.291837858789449,1.1388525278470694,1.0997035208031072,,0.9939508184945669,
2006-09-05,1.2818131744833636,1.1408613038932385,1.1029386585442782,1.0136004014189695,0.9917986656094199,1.0705601360195394
2006-09-06,1.2731471470246232,1.1346291585368866,1.0925483693644171,1.0124743278566095,0.9892050633476369,1.071443993145047
2006-09-07,1.268340847426508,1.1261000930293823,1.0870783732393732,1.0131161314413741,0.9904394478605048,1.0716396561728312
