Exchange Date,Close,%Chg,Open,Low,High,Volume,Turnover - USD
2024-10-10,140.19,-0.00298698527842981,140.67,139.9,140.81,121150,16995651.0
2024-10-09,140.61,0.00514690113660753,139.87,139.74,141.0263,139924,19650537.0
2024-10-08,139.89,0.000643776824034156,139.85,139.39,140.129,183154,25600721.0
2024-10-07,139.8,-0.00752520232855319,140.63,139.35,140.63,162034,22670794.0
2024-10-04,140.86,0.00220562077552474,140.55,140.06,141.0,241357,33929361.0
2024-10-03,140.55,-0.00650314554322462,141.1,140.21,141.22,237904,33463888.0
2024-10-02,141.47,-0.00296003946719281,141.51,141.03,141.8677,164768,23306258.0
2024-10-01,141.89,-0.00105604055195724,141.96,141.26,142.2699,247303,35105548.0
2024-09-30,142.04,0.00247018138189,141.71,141.03,142.21,162506,23030057.0
2024-09-27,141.69,0.00432378792174642,141.55,141.52,142.62,129649,18404753.0
2024-09-26,141.08,0.00634852699907279,140.52,140.52,141.3348,160243,22588789.0
2024-09-25,140.19,-0.00651973637587709,141.2,140.09,141.5,138595,19474112.0
2024-09-24,141.11,0.000496313102666064,141.16,140.7841,141.6037,276835,39086235.0
2024-09-23,141.04,0.00721274012711555,140.35,140.12,141.04,286786,40360623.0
2024-09-20,140.03,-0.0075832742735648,140.01,139.52,140.17,157229,21987317.0
2024-09-19,141.1,0.00369896144544019,141.64,140.655,141.67,125826,17755532.0
2024-09-18,140.58,-0.00333215171924849,141.16,140.37,142.14,164129,23142060.0
2024-09-17,141.05,-0.00134522798074198,141.26,140.77,141.92,150761,21296626.0
2024-09-16,141.24,0.00677168721933151,140.8,140.67,141.52,151181,21334123.0
2024-09-13,140.29,0.00935319087704139,139.38,139.295,140.3967,146124,20453303.0
2024-09-12,138.99,0.00332058037970121,138.63,137.82,139.04,308695,42802650.0
2024-09-11,138.53,-0.00373966199208925,138.94,136.45,138.99,202083,27821319.0
2024-09-10,139.05,0.000575663812333687,139.08,138.591,139.36,244082,33913130.0
2024-09-09,138.97,0.00907638687191403,138.22,138.01,139.3772,179249,24896209.0
2024-09-06,137.72,-0.00613408385653456,138.67,137.59,139.2699,154579,21355416.0
2024-09-05,138.57,-0.00666666666666672,140.0,138.1915,140.0,196634,27300885.0
2024-09-04,139.5,0.00136386476204147,139.35,138.9617,140.1517,182899,25515206.0
2024-09-03,139.31,-0.00414611480448913,139.42,138.99,140.0724,218819,30541554.0
2024-08-30,139.89,0.00763523734063224,139.16,138.56,140.035,159316,22178056.0
2024-08-29,138.83,0.00317942047835845,138.9,138.03,139.484,170582,23709299.0
2024-08-28,138.39,-0.000288954706349928,138.47,137.81,138.96,175108,24229443.0
2024-08-27,138.43,-0.00209054209919256,138.45,138.1401,138.7346,221282,30626233.0
2024-08-26,138.72,0.00347222222222215,138.49,138.49,139.46,231252,32105537.0
2024-08-23,138.24,0.00824155787324043,137.55,137.48,138.54,137574,18984461.0
2024-08-22,137.11,-0.00152927468686265,137.44,136.66,137.685,177473,24338382.0
2024-08-21,137.32,0.00851938895417154,136.73,136.66,137.48,214032,29349845.0
2024-08-20,136.16,-0.00153992813668701,136.24,135.96,136.48,255592,34812400.0
2024-08-19,136.37,0.00486331147299386,135.74,135.74,136.4597,166761,22722834.0
2024-08-16,135.71,0.0041435442101369,134.93,134.93,135.76,182575,24729563.0
2024-08-15,135.15,0.00828111011638327,134.88,134.5184,135.39,221949,29984566.0
2024-08-14,134.04,0.00209330143540671,133.79,133.6605,134.44,148223,19864767.0
2024-08-13,133.76,0.00806390835782646,133.02,132.5343,133.86,191381,25493104.0
2024-08-12,132.69,-0.00472547254725469,133.39,132.354,133.39,219281,29088032.0
2024-08-09,133.32,0.0,133.35,132.22,133.655,245474,32664085.0
2024-08-08,133.32,0.0101530534929535,132.23,132.03,133.53,218676,29121878.0
2024-08-07,131.98,-0.00249414254402549,133.08,131.92,134.195,361656,48063063.0
2024-08-06,132.31,0.00692541856925416,131.8,131.56,133.81,459024,61007742.0
2024-08-05,131.4,-0.0219575735020468,132.78,131.09,133.29,465869,61441098.0
2024-08-02,134.35,-0.00319038433001934,134.41,132.77,135.28,536648,71833162.0
2024-08-01,134.78,-0.000370837350738051,135.26,134.0761,136.0301,280811,37818693.0
2024-07-31,134.83,0.00111375111375116,135.08,134.32,135.74,201292,27199996.0
2024-07-30,134.68,0.00552486187845311,133.94,133.76,135.0,184697,24805049.0
2024-07-29,133.94,7.46658702306496e-05,133.99,133.255,134.3,243043,32533919.0
2024-07-26,133.93,0.0114794955063818,133.01,132.82,134.31,195347,26124886.0
2024-07-25,132.41,0.00592570082807871,131.81,131.81,133.74,334444,44489652.0
2024-07-24,131.63,-0.000227859638462716,131.71,131.24,132.2953,238960,31500619.0
2024-07-23,131.66,-0.00513828018739615,131.93,131.6,132.25,211154,27855167.0
2024-07-22,132.34,0.00554669098092842,132.0,131.19,132.35,199910,26372123.0
2024-07-19,131.61,-0.00881156800722991,132.69,131.34,132.87,168941,22295584.0
2024-07-18,132.78,-0.00561671534486632,133.12,132.7,134.47,268783,35928664.0
2024-07-17,133.53,0.00861092227509642,132.15,132.15,134.06,261786,34984389.0
2024-07-16,132.39,0.0167421857000229,130.54,130.54,132.46,283038,37309435.0
2024-07-15,130.21,-0.000767400813444819,130.35,130.09,130.95,241533,31525462.0
