Date,Price
2020-08-03,251.6522
2020-07-31,251.8692
2020-07-30,252.0961
2020-07-29,251.4889
2020-07-28,251.6541
2020-07-27,251.5238
2020-07-24,250.9006
2020-07-23,251.4213
2020-07-22,251.3563
2020-07-21,250.7563
2020-07-20,250.6562
2020-07-17,250.0056
2020-07-16,250.2548
2020-07-15,249.8308
2020-07-14,249.7658
2020-07-13,249.0951
2020-07-10,249.9014
2020-07-09,249.8634
2020-07-08,249.5465
2020-07-07,249.2593
2020-07-06,249.2017
2020-07-03,249.0422
2020-07-02,249.1135
2020-07-01,248.2658
2020-06-30,249.2215
2020-06-29,249.2314
2020-06-26,249.244
2020-06-25,249.1078
2020-06-24,248.8222
2020-06-23,248.5359
2020-06-22,249.0629
2020-06-19,248.5781
2020-06-18,248.3508
2020-06-17,248.0646
2020-06-16,247.9974
2020-06-15,247.6938
2020-06-12,247.7134
2020-06-11,247.3736
2020-06-10,246.3653
2020-06-09,246.4933
2020-06-08,246.8041
2020-06-05,246.0301
2020-06-04,245.3003
2020-06-03,245.7203
2020-06-02,246.363
2020-05-29,246.7063
2020-05-28,246.4336
2020-05-27,246.0692
2020-05-26,245.4957
2020-05-22,245.7605
2020-05-21,245.751
2020-05-20,245.396
2020-05-19,245.1128
2020-05-18,244.6561
2020-05-15,244.8547
2020-05-14,244.9955
2020-05-13,245.2384
2020-05-12,244.7618
2020-05-11,244.65
2020-05-07,244.7218
2020-05-06,244.2596
2020-05-05,245.4669
2020-05-04,245.6223
2020-05-01,246.403
2020-04-30,246.3914
2020-04-29,245.0033
2020-04-28,244.7442
2020-04-27,244.2368
2020-04-24,243.8288
2020-04-23,242.7133
2020-04-22,241.6442
2020-04-21,242.6364
2020-04-20,243.0075
2020-04-17,243.9886
2020-04-16,243.7417
2020-04-14,243.3459
2020-04-13,242.8452
2020-04-09,242.7977
2020-04-08,241.6783
2020-04-07,241.6873
2020-04-06,242.8348
2020-04-03,242.8495
2020-04-02,242.9989
2020-04-01,243.1663
2020-03-31,243.1621
2020-03-30,244.401
2020-03-27,244.2851
2020-03-26,243.1194
2020-03-25,240.5865
2020-03-24,241.228
2020-03-23,242.4979
2020-03-20,242.6917
2020-03-19,240.3133
2020-03-18,239.571
2020-03-17,242.4717
2020-03-16,243.7074
2020-03-13,246.9957
2020-03-12,249.3868
2020-03-11,252.4003
2020-03-10,251.9751
2020-03-09,253.0142
2020-03-06,253.3277
2020-03-05,252.9168
2020-03-04,253.0244
2020-03-03,252.8405
2020-03-02,252.0281
2020-02-28,252.0255
2020-02-27,251.5167
2020-02-26,251.8037
2020-02-25,252.2483
2020-02-24,252.0911
2020-02-21,251.8542
2020-02-20,251.7481
2020-02-19,251.2447
2020-02-18,251.0705
2020-02-17,251.0979
2020-02-14,250.9674
2020-02-13,250.8947
2020-02-12,250.5373
2020-02-11,250.476
2020-02-10,250.7905
2020-02-07,250.4352
2020-02-06,249.9401
2020-02-05,250.0791
2020-02-04,250.6041
2020-01-31,251.1901
2020-01-30,250.6212
2020-01-29,250.1995
2020-01-28,249.7038
2020-01-27,250.0713
2020-01-24,248.7296
2020-01-23,248.4927
2020-01-22,247.6638
2020-01-21,247.5324
2020-01-20,247.0399
2020-01-17,246.9172
2020-01-16,246.834
2020-01-15,246.8667
