Date,Price
2016-07-21,199.02297096
2016-07-20,199.199248352
2016-07-19,199.276762336
2016-07-18,198.779344288
2016-07-15,199.341023112
2016-07-14,198.79917572
2016-07-13,199.957077432
2016-07-12,199.809092
2016-07-11,200.568396275
2016-07-08,201.330901758
2016-07-06,200.309387422
2016-07-05,200.848561837
2016-07-01,199.084696442
2016-06-30,199.131206352
2016-06-29,198.72919584
2016-06-28,199.165442625
2016-06-27,199.353186736
2016-06-24,197.855506288
2016-06-23,193.203710535
2016-06-22,194.695990475
2016-06-21,195.589297464
2016-06-20,194.901837116
2016-06-17,195.0125381
2016-06-16,195.728372259
2016-06-15,195.04215372
2016-06-14,195.51064182
2016-06-13,194.508592574
2016-06-10,195.107935308
2016-06-09,194.094506982
2016-06-08,192.889706057
2016-06-07,192.9989103
2016-06-06,192.802825392
2016-06-03,192.565774269
2016-06-02,194.161319352
2016-06-01,193.154585225
2016-05-31,193.664571355
2016-05-30,193.349490864
2016-05-27,194.13977382
2016-05-26,193.19087235
2016-05-25,193.165302264
2016-05-24,193.369428642
2016-05-23,192.263788362
2016-05-20,192.039908104
2016-05-19,192.45835351
2016-05-18,192.688795992
2016-05-17,192.14162982
2016-05-16,191.93566335
2016-05-13,192.102902704
2016-05-12,191.4635448
2016-05-11,191.031266107
2016-05-10,191.572178868
2016-05-09,191.486198068
2016-05-06,191.604823904
2016-05-05,191.292413543
2016-05-04,190.29575143
2016-05-03,190.537912548
2016-05-02,189.472742388
2016-04-29,190.348993806
2016-04-28,190.85815014
2016-04-27,190.329122592
2016-04-26,190.551525927
2016-04-25,191.037906262
2016-04-22,191.578654351
2016-04-21,191.471772195
2016-04-20,192.12732452
2016-04-19,191.254813746
2016-04-18,191.830218352
2016-04-15,192.231312412
2016-04-14,191.900368983
2016-04-13,192.040029775
2016-04-12,190.559840289
2016-04-11,191.091807781
2016-04-08,190.782801891
2016-04-07,191.157259392
2016-04-06,189.946864828
2016-04-05,190.31184954
2016-04-04,189.933213212
2016-04-01,189.311625462
2016-03-31,189.689510365
2016-03-30,190.023313995
2016-03-29,189.5699091
2016-03-28,190.91089941
2016-03-25,191.104653526
2016-03-24,190.899546932
2016-03-23,190.960781025
2016-03-22,190.764855282
2016-03-21,190.622271376
2016-03-18,190.616184585
2016-03-17,189.504350156
2016-03-16,188.396070203
2016-03-15,190.43186305
2016-03-14,190.541744486
2016-03-11,189.784634286
2016-03-10,189.115723936
2016-03-09,191.872649614
2016-03-08,192.702364925
2016-03-07,191.26365876
2016-03-04,191.389873876
2016-03-03,192.038528193
2016-03-02,192.64704321
2016-03-01,193.017496415
2016-02-29,193.433194292
2016-02-26,192.034618307
2016-02-25,191.670000512
2016-02-24,191.784820682
2016-02-23,191.339327389
2016-02-22,190.96049918
2016-02-19,189.460945142
2016-02-18,189.70961844
2016-02-17,188.752646202
2016-02-16,188.733287253
2016-02-15,188.534708274
2016-02-12,187.577328414
2016-02-11,188.002287104
2016-02-10,186.913954994
2016-02-09,187.388917026
2016-02-08,187.880537038
2016-02-05,187.798422488
