Date,Price
2024-08-27,190.185116933
2024-08-26,191.265836178
2024-08-23,191.084525984
2024-08-22,190.930768674
2024-08-21,190.924274288
2024-08-20,190.794417156
2024-08-19,190.245200016
2024-08-16,189.952999824
2024-08-15,190.647704145
2024-08-14,191.68937604
2024-08-13,190.607181
2024-08-12,190.5133475
2024-08-09,190.697508414
2024-08-08,189.879924752
2024-08-07,190.24600889
2024-08-06,190.776392763
2024-08-05,191.092669488
2024-08-02,191.09128792
2024-08-01,190.45918347
2024-07-31,189.757181964
2024-07-30,189.175148912
2024-07-29,189.06944706
2024-07-26,188.572021722
2024-07-25,188.692396626
2024-07-24,188.440760421
2024-07-23,188.122572339
2024-07-22,187.882864272
2024-07-19,188.27870167
2024-07-18,188.943879656
2024-07-17,188.282856652
2024-07-16,188.016205528
2024-07-15,188.343296376
2024-07-12,187.651191588
2024-07-11,188.169501706
2024-07-10,186.956484976
2024-07-09,186.53373951
2024-07-08,187.276018436
2024-07-05,186.508446425
2024-07-04,186.005582533
2024-07-03,186.652871129
2024-07-02,185.53328505
2024-07-01,185.229789254
2024-06-28,186.08792475
2024-06-27,186.52801152
2024-06-26,186.474558552
2024-06-25,186.775223985
2024-06-24,186.77823729
2024-06-21,186.63624684
2024-06-20,187.049084192
2024-06-19,186.957647877
2024-06-18,187.050887739
2024-06-17,186.375332262
2024-06-14,186.867588756
2024-06-13,186.72425697
2024-06-12,186.8426336
2024-06-11,184.791489454
2024-06-10,184.361717813
2024-06-07,185.918688409
2024-06-06,186.306839816
2024-06-05,186.943640217
2024-06-04,186.609159183
2024-06-03,185.605359576
2024-05-31,185.672445928
2024-05-30,185.365289082
2024-05-29,185.256648459
2024-05-28,186.291406969
2024-05-27,186.28984803
2024-05-24,185.977450272
2024-05-23,185.868036357
2024-05-22,186.595339298
2024-05-21,186.742627196
2024-05-20,186.481640964
2024-05-17,186.637068992
2024-05-16,187.350446645
2024-05-15,186.92325192
2024-05-14,186.136187229
2024-05-13,186.683904152
2024-05-10,186.134379756
2024-05-09,186.401808308
2024-05-08,186.933910865
2024-05-07,187.717172004
2024-05-06,186.86527488
2024-05-03,186.474368722
2024-05-02,185.12251884
