sep=;
"Date";"Line(Q.MERHE00)"
"15.01.2021";"337,088"
"14.01.2021";"337,257"
"13.01.2021";"337,223"
"12.01.2021";"337,138"
"11.01.2021";"337,678"
"08.01.2021";"337,748"
"07.01.2021";"337,405"
"06.01.2021";"336,973"
"05.01.2021";"336,626"
"04.01.2021";"336,445"
"31.12.2020";"335,584"
"30.12.2020";"335,478"
"29.12.2020";"335,448"
"28.12.2020";"335,299"
"24.12.2020";"335,172"
"23.12.2020";"335,064"
"22.12.2020";"334,999"
"21.12.2020";"334,872"
"18.12.2020";"335,608"
"17.12.2020";"335,502"
"16.12.2020";"335,185"
"15.12.2020";"334,988"
"14.12.2020";"335,046"
"11.12.2020";"334,876"
"10.12.2020";"335,276"
"09.12.2020";"335,385"
"08.12.2020";"335,181"
"07.12.2020";"335,2"
"04.12.2020";"334,981"
"03.12.2020";"334,344"
"02.12.2020";"333,77"
"01.12.2020";"333,267"
"30.11.2020";"332,832"
"27.11.2020";"332,579"
"26.11.2020";"332,463"
"25.11.2020";"332,245"
"24.11.2020";"331,904"
"23.11.2020";"330,887"
"20.11.2020";"330,119"
"19.11.2020";"329,74"
"18.11.2020";"329,592"
"17.11.2020";"329,283"
"16.11.2020";"328,801"
"13.11.2020";"327,543"
"12.11.2020";"327,572"
"11.11.2020";"327,647"
"10.11.2020";"327,29"
"09.11.2020";"327,037"
"06.11.2020";"324,087"
"05.11.2020";"323,75"
"04.11.2020";"321,472"
"03.11.2020";"320,682"
"02.11.2020";"319,177"
"30.10.2020";"318,978"
"29.10.2020";"319,35"
"28.10.2020";"320,024"
"27.10.2020";"321,916"
"26.10.2020";"322,07"
"23.10.2020";"322,367"
"22.10.2020";"322,074"
"21.10.2020";"322,166"
"20.10.2020";"321,929"
"19.10.2020";"321,896"
"16.10.2020";"321,373"
"15.10.2020";"321,054"
"14.10.2020";"322,092"
"13.10.2020";"322,21"
"12.10.2020";"322,056"
"09.10.2020";"321,613"
"08.10.2020";"321,387"
"07.10.2020";"320,911"
"06.10.2020";"320,698"
"05.10.2020";"320,023"
"02.10.2020";"319,169"
"01.10.2020";"319,08"
"30.09.2020";"318,22"
"29.09.2020";"318,026"
"28.09.2020";"317,675"
"25.09.2020";"317,137"
"24.09.2020";"318,208"
"23.09.2020";"320,003"
"22.09.2020";"319,732"
"21.09.2020";"320,679"
"18.09.2020";"322,13"
"17.09.2020";"322,133"
"16.09.2020";"322,313"
"15.09.2020";"322,001"
"14.09.2020";"321,794"
"11.09.2020";"321,732"
"10.09.2020";"321,837"
"09.09.2020";"321,508"
"08.09.2020";"321,512"
"04.09.2020";"321,528"
"03.09.2020";"321,741"
"02.09.2020";"321,262"
"01.09.2020";"320,628"
"31.08.2020";"320,177"
"28.08.2020";"320,267"
"27.08.2020";"320,011"
"26.08.2020";"319,92"
"25.08.2020";"319,857"
"24.08.2020";"319,588"
"21.08.2020";"319,213"
"20.08.2020";"319,094"
"19.08.2020";"318,998"
"18.08.2020";"318,903"
"17.08.2020";"318,989"
"14.08.2020";"319,03"
"13.08.2020";"319,505"
"12.08.2020";"319,273"
"11.08.2020";"318,669"
"10.08.2020";"318,007"
"07.08.2020";"317,555"
"06.08.2020";"317,398"
"05.08.2020";"316,877"
"04.08.2020";"316,209"
"03.08.2020";"315,787"
"31.07.2020";"315,664"
"30.07.2020";"315,649"
"29.07.2020";"316,298"
"28.07.2020";"316,315"
"27.07.2020";"316,51"
"24.07.2020";"316,429"
"23.07.2020";"316,511"
"22.07.2020";"315,759"
"21.07.2020";"315,399"
"20.07.2020";"314,195"
"17.07.2020";"313,447"
"16.07.2020";"313,18"
"15.07.2020";"312,861"
"14.07.2020";"311,891"
"13.07.2020";"311,869"
"10.07.2020";"311,838"
"09.07.2020";"312,108"
"08.07.2020";"312,069"
"07.07.2020";"312,244"
"06.07.2020";"312,143"
"03.07.2020";"311,415"
"02.07.2020";"311,181"
"01.07.2020";"310,438"
"30.06.2020";"310,14"
"29.06.2020";"310,035"
"26.06.2020";"310,286"
"25.06.2020";"310,246"
"24.06.2020";"310,975"
"23.06.2020";"311,092"
"22.06.2020";"310,904"
"19.06.2020";"311,628"
"18.06.2020";"311,721"
"17.06.2020";"312,373"
"16.06.2020";"312,343"
"15.06.2020";"309,037"
"12.06.2020";"309,728"
"11.06.2020";"309,398"
"10.06.2020";"312,248"
"09.06.2020";"313,511"
"08.06.2020";"315,101"
"05.06.2020";"313,573"
"04.06.2020";"310,248"
"03.06.2020";"308,765"
"02.06.2020";"306,934"
"01.06.2020";"305,371"
"29.05.2020";"304,385"
"28.05.2020";"303,969"
"27.05.2020";"302,529"
"26.05.2020";"299,356"
"25.05.2020";"296,617"
"22.05.2020";"297,231"
"21.05.2020";"296,976"
"20.05.2020";"296,05"
"19.05.2020";"294,549"
"18.05.2020";"293,071"
"15.05.2020";"292,016"
"14.05.2020";"292,235"
"13.05.2020";"294,098"
"12.05.2020";"294,602"
"11.05.2020";"294,564"
"08.05.2020";"293,333"
"07.05.2020";"293,856"
"06.05.2020";"293,72"
"05.05.2020";"293,456"
"04.05.2020";"293,354"
"01.05.2020";"295,424"
"30.04.2020";"295,391"
"29.04.2020";"295,007"
"28.04.2020";"295,068"
"27.04.2020";"294,336"
"24.04.2020";"293,189"
"23.04.2020";"293,177"
"22.04.2020";"291,963"
"21.04.2020";"291,957"
"20.04.2020";"293,886"
"17.04.2020";"294,356"
"16.04.2020";"293,909"
"15.04.2020";"294,996"
"14.04.2020";"294,931"
"13.04.2020";"289,562"
"09.04.2020";"289,431"
"08.04.2020";"284,519"
"07.04.2020";"283,221"
"06.04.2020";"280,222"
"03.04.2020";"278,901"
"02.04.2020";"278,897"
"01.04.2020";"278,685"
"31.03.2020";"278,786"
"30.03.2020";"276,218"
"27.03.2020";"276,82"
"26.03.2020";"275,248"
"25.03.2020";"270,917"
"24.03.2020";"265,775"
"23.03.2020";"263,239"
"20.03.2020";"265,989"
"19.03.2020";"264,532"
"18.03.2020";"267,736"
"17.03.2020";"276,955"
"16.03.2020";"282,721"
"13.03.2020";"293,553"
"12.03.2020";"295,395"
"11.03.2020";"305,868"
"10.03.2020";"308,463"
"09.03.2020";"308,183"
"06.03.2020";"318,265"
"05.03.2020";"322,467"
"04.03.2020";"323,847"
"03.03.2020";"323,325"
"02.03.2020";"320,972"
"28.02.2020";"321,154"
"27.02.2020";"324,783"
"26.02.2020";"326,733"
"25.02.2020";"327,888"
"24.02.2020";"328,613"
"21.02.2020";"330,689"
"20.02.2020";"331,001"
"19.02.2020";"330,721"
"18.02.2020";"330,497"
"17.02.2020";"330,568"
"14.02.2020";"330,355"
"13.02.2020";"329,976"
"12.02.2020";"329,872"
"11.02.2020";"329,422"
"10.02.2020";"328,884"
"07.02.2020";"328,99"
"06.02.2020";"329,093"
"05.02.2020";"328,577"
"04.02.2020";"327,92"
"03.02.2020";"327,143"
"31.01.2020";"327,335"
"30.01.2020";"327,355"
"29.01.2020";"327,806"
"28.01.2020";"327,362"
"27.01.2020";"327,119"
"24.01.2020";"328,229"
"23.01.2020";"328,284"
"22.01.2020";"328,581"
"21.01.2020";"328,605"
"20.01.2020";"328,791"
"17.01.2020";"328,54"
"16.01.2020";"328,214"
"15.01.2020";"327,908"
"14.01.2020";"327,764"
"13.01.2020";"327,664"
"10.01.2020";"327,455"
"09.01.2020";"327,144"
"08.01.2020";"326,844"
"07.01.2020";"327,064"
"06.01.2020";"326,972"
"03.01.2020";"327,117"
"02.01.2020";"326,99"
"31.12.2019";"326,562"
"30.12.2019";"326,489"
"27.12.2019";"326,337"
"26.12.2019";"326,321"
"24.12.2019";"326,253"
"23.12.2019";"326,183"
"20.12.2019";"326,052"
"19.12.2019";"325,963"
"18.12.2019";"325,93"
"17.12.2019";"325,836"
"16.12.2019";"325,744"
"13.12.2019";"325,345"
"12.12.2019";"324,537"
"11.12.2019";"324,417"
"10.12.2019";"324,228"
"09.12.2019";"324,032"
"06.12.2019";"323,626"
"05.12.2019";"323,392"
"04.12.2019";"323,072"
"03.12.2019";"322,9"
"02.12.2019";"323,16"
"29.11.2019";"323,057"
"28.11.2019";"322,855"
"27.11.2019";"322,597"
"26.11.2019";"322,195"
"25.11.2019";"321,448"
"22.11.2019";"320,776"
"21.11.2019";"320,621"
"20.11.2019";"320,806"
"19.11.2019";"320,97"
"18.11.2019";"320,951"
"15.11.2019";"320,828"
"14.11.2019";"321,017"
"13.11.2019";"321,236"
"12.11.2019";"321,499"
"11.11.2019";"321,469"
"08.11.2019";"321,467"
"07.11.2019";"321,69"
"06.11.2019";"321,46"
"05.11.2019";"321,386"
"04.11.2019";"320,972"
"01.11.2019";"320,281"
"31.10.2019";"320,195"
"30.10.2019";"320,119"
"29.10.2019";"320,285"
"28.10.2019";"320,274"
"25.10.2019";"320,192"
"24.10.2019";"320,414"
"23.10.2019";"320,812"
"22.10.2019";"320,823"
"21.10.2019";"320,462"
"18.10.2019";"320,18"
"17.10.2019";"320,382"
"16.10.2019";"320,204"
"15.10.2019";"319,837"
"14.10.2019";"319,547"
"11.10.2019";"319,48"
"10.10.2019";"318,617"
"09.10.2019";"318,351"
"08.10.2019";"317,916"
"07.10.2019";"318,346"
"04.10.2019";"318,618"
"03.10.2019";"319,24"
"02.10.2019";"319,832"
"01.10.2019";"320,599"
"30.09.2019";"320,212"
"27.09.2019";"320,253"
"26.09.2019";"320,263"
"25.09.2019";"320,184"
"24.09.2019";"320,977"
"23.09.2019";"321,284"
"20.09.2019";"321,563"
"19.09.2019";"321,478"
"18.09.2019";"321,61"
"17.09.2019";"321,79"
"16.09.2019";"322,121"
"13.09.2019";"322,047"
"12.09.2019";"321,768"
"11.09.2019";"320,708"
"10.09.2019";"320,798"
"09.09.2019";"321,122"
"06.09.2019";"321,172"
"05.09.2019";"321,34"
"04.09.2019";"321,078"
"03.09.2019";"320,771"
"02.09.2019";"320,912"
"30.08.2019";"320,868"
"29.08.2019";"320,748"
"28.08.2019";"320,268"
"27.08.2019";"320,082"
"26.08.2019";"319,449"
"23.08.2019";"319,74"
"22.08.2019";"319,404"
"21.08.2019";"318,806"
"20.08.2019";"317,896"
"19.08.2019";"317,206"
"16.08.2019";"316,588"
"15.08.2019";"316,399"
"14.08.2019";"316,8"
"13.08.2019";"317,08"
"12.08.2019";"317,462"
"09.08.2019";"317,534"
"08.08.2019";"317,709"
"07.08.2019";"317,43"
"06.08.2019";"317,411"
"05.08.2019";"317,081"
"02.08.2019";"317,978"
"01.08.2019";"318,714"
"31.07.2019";"318,687"
"30.07.2019";"318,556"
"29.07.2019";"319,273"
"26.07.2019";"319,063"
"25.07.2019";"319,075"
"24.07.2019";"318,244"
"23.07.2019";"317,6"
"22.07.2019";"317,118"
"19.07.2019";"316,988"
"18.07.2019";"316,698"
"17.07.2019";"317,287"
"16.07.2019";"317,682"
"15.07.2019";"317,708"
"12.07.2019";"317,689"
"11.07.2019";"317,721"
"10.07.2019";"317,568"
"09.07.2019";"317,521"
"08.07.2019";"318,181"
"05.07.2019";"318,498"
"04.07.2019";"318,553"
"03.07.2019";"318,218"
"02.07.2019";"317,404"
"01.07.2019";"317,007"
"28.06.2019";"316,048"
"27.06.2019";"315,479"
"26.06.2019";"314,963"
"25.06.2019";"315,045"
"24.06.2019";"315,516"
"21.06.2019";"315,51"
"20.06.2019";"315,72"
"19.06.2019";"314,06"
"18.06.2019";"313,109"
"17.06.2019";"311,772"
"14.06.2019";"311,547"
"13.06.2019";"311,485"
"12.06.2019";"311,316"
"11.06.2019";"311,704"
"10.06.2019";"311,018"
"07.06.2019";"310,17"
"06.06.2019";"309,656"
"05.06.2019";"309,45"
"04.06.2019";"308,887"
"03.06.2019";"308,15"
"31.05.2019";"308,464"
"30.05.2019";"309,489"
"29.05.2019";"309,502"
"28.05.2019";"310,139"
"27.05.2019";"310,2"
"24.05.2019";"310,167"
"23.05.2019";"309,783"
"22.05.2019";"310,726"
"21.05.2019";"310,789"
"20.05.2019";"310,472"
"17.05.2019";"310,464"
"16.05.2019";"310,22"
"15.05.2019";"309,828"
"14.05.2019";"309,748"
"13.05.2019";"309,663"
"10.05.2019";"310,476"
"09.05.2019";"310,103"
"08.05.2019";"310,895"
"07.05.2019";"311,876"
"06.05.2019";"312,412"
"03.05.2019";"312,56"
"02.05.2019";"312,832"
"01.05.2019";"313,183"
"30.04.2019";"313,153"
"29.04.2019";"313,091"
"26.04.2019";"312,777"
"25.04.2019";"312,952"
"24.04.2019";"313,68"
"23.04.2019";"313,713"
"22.04.2019";"313,556"
"18.04.2019";"313,416"
"17.04.2019";"313,31"
"16.04.2019";"313,09"
"15.04.2019";"312,844"
"12.04.2019";"312,234"
"11.04.2019";"311,778"
"10.04.2019";"311,494"
"09.04.2019";"311,246"
"08.04.2019";"311,188"
"05.04.2019";"311"
"04.04.2019";"310,725"
"03.04.2019";"310,972"
"02.04.2019";"310,548"
"01.04.2019";"309,731"
"29.03.2019";"308,862"
"28.03.2019";"308,385"
"27.03.2019";"308,272"
"26.03.2019";"307,999"
"25.03.2019";"307,578"
"22.03.2019";"307,752"
"21.03.2019";"307,928"
"20.03.2019";"308,074"
"19.03.2019";"308,323"
"18.03.2019";"307,84"
"15.03.2019";"307,367"
"14.03.2019";"307,17"
"13.03.2019";"306,682"
"12.03.2019";"306,168"
"11.03.2019";"305,371"
"08.03.2019";"304,909"
"07.03.2019";"305,757"
"06.03.2019";"305,963"
"05.03.2019";"306,349"
"04.03.2019";"306,107"
"01.03.2019";"305,788"
"28.02.2019";"305,554"
"27.02.2019";"305,346"
"26.02.2019";"304,827"
"25.02.2019";"304,233"
"22.02.2019";"303,453"
"21.02.2019";"303,134"
"20.02.2019";"302,797"
"19.02.2019";"302,591"
"18.02.2019";"302,232"
"15.02.2019";"301,624"
"14.02.2019";"301,475"
"13.02.2019";"301,268"
"12.02.2019";"300,923"
"11.02.2019";"300,447"
"08.02.2019";"300,389"
"07.02.2019";"301,042"
"06.02.2019";"301,645"
"05.02.2019";"300,912"
"04.02.2019";"300,088"
"01.02.2019";"300,019"
"31.01.2019";"299,995"
"30.01.2019";"298,852"
"29.01.2019";"298,473"
"28.01.2019";"298,501"
"25.01.2019";"298,383"
"24.01.2019";"297,992"
"23.01.2019";"297,794"
"22.01.2019";"298,016"
"18.01.2019";"298,142"
"17.01.2019";"297,49"
"16.01.2019";"297,319"
"15.01.2019";"296,305"
"14.01.2019";"295,805"
"11.01.2019";"295,898"
"10.01.2019";"295,184"
"09.01.2019";"295,446"
"08.01.2019";"293,974"
"07.01.2019";"292,622"
"04.01.2019";"291,798"
"03.01.2019";"292,102"
"02.01.2019";"293,14"
"31.12.2018";"293,427"
"28.12.2018";"293,306"
"27.12.2018";"293,322"
"26.12.2018";"293,443"
"24.12.2018";"293,374"
"21.12.2018";"293,248"
"20.12.2018";"293,701"
"19.12.2018";"294,154"
"18.12.2018";"293,991"
"17.12.2018";"294,349"
"14.12.2018";"294,388"
"13.12.2018";"294,428"
"12.12.2018";"293,042"
"11.12.2018";"291,846"
"10.12.2018";"291,866"
"07.12.2018";"292,736"
"06.12.2018";"292,936"
"05.12.2018";"293,794"
"04.12.2018";"294,666"
"03.12.2018";"295,395"
"30.11.2018";"294,549"
"29.11.2018";"294,668"
"28.11.2018";"294,762"
"27.11.2018";"294,996"
"26.11.2018";"295,767"
"23.11.2018";"295,443"
"22.11.2018";"295,6"
"21.11.2018";"295,191"
"20.11.2018";"294,094"
"19.11.2018";"295,557"
"16.11.2018";"296,814"
"15.11.2018";"298,236"
"14.11.2018";"299,509"
"13.11.2018";"300,281"
"12.11.2018";"301,241"
"09.11.2018";"301,889"
"08.11.2018";"302,438"
"07.11.2018";"302,246"
"06.11.2018";"301,73"
"05.11.2018";"301,665"
"02.11.2018";"301,562"
"01.11.2018";"300,948"
"31.10.2018";"300,561"
"30.10.2018";"300,22"
"29.10.2018";"300,177"
"26.10.2018";"299,778"
"25.10.2018";"300,474"
"24.10.2018";"301,073"
"23.10.2018";"301,289"
"22.10.2018";"301,956"
"19.10.2018";"301,615"
"18.10.2018";"302,541"
"17.10.2018";"303,052"
"16.10.2018";"302,912"
"15.10.2018";"302,821"
"12.10.2018";"302,996"
"11.10.2018";"302,516"
"10.10.2018";"303,592"
"09.10.2018";"303,718"
"08.10.2018";"304,157"
"05.10.2018";"304,42"
"04.10.2018";"304,743"
"03.10.2018";"304,857"
"02.10.2018";"304,526"
"01.10.2018";"304,738"
"28.09.2018";"304,271"
"27.09.2018";"304,875"
"26.09.2018";"305,065"
"25.09.2018";"305,084"
"24.09.2018";"305,127"
"21.09.2018";"305,3"
"20.09.2018";"305,197"
"19.09.2018";"304,953"
"18.09.2018";"304,708"
"17.09.2018";"304,43"
"14.09.2018";"304,045"
"13.09.2018";"303,825"
"12.09.2018";"303,685"
"11.09.2018";"303,705"
"10.09.2018";"303,434"
"07.09.2018";"302,992"
"06.09.2018";"302,923"
"05.09.2018";"302,942"
"04.09.2018";"303,067"
"03.09.2018";"303,197"
"31.08.2018";"303,411"
"30.08.2018";"303,865"
"29.08.2018";"304,226"
"28.08.2018";"304,286"
"27.08.2018";"304,111"
"24.08.2018";"304,198"
"23.08.2018";"304,253"
"22.08.2018";"304,302"
"21.08.2018";"304,157"
"20.08.2018";"303,901"
"17.08.2018";"303,744"
"16.08.2018";"303,664"
"15.08.2018";"303,725"
"14.08.2018";"303,751"
"13.08.2018";"303,75"
"10.08.2018";"304,256"
"09.08.2018";"304,642"
"08.08.2018";"304,596"
"07.08.2018";"304,528"
"06.08.2018";"304,312"
"03.08.2018";"304,095"
"02.08.2018";"304,063"
"01.08.2018";"304,24"
"31.07.2018";"304,01"
"30.07.2018";"303,826"
"27.07.2018";"303,839"
"26.07.2018";"303,61"
"25.07.2018";"303,241"
"24.07.2018";"303,167"
"23.07.2018";"302,891"
"20.07.2018";"302,885"
"19.07.2018";"303,218"
"18.07.2018";"303,275"
"17.07.2018";"303,131"
"16.07.2018";"303,071"
"13.07.2018";"302,848"
"12.07.2018";"302,486"
"11.07.2018";"302,213"
"10.07.2018";"302,475"
"09.07.2018";"301,872"
"06.07.2018";"301,259"
"05.07.2018";"300,726"
"04.07.2018";"299,89"
"03.07.2018";"299,687"
"02.07.2018";"299,017"
"29.06.2018";"299,31"
"28.06.2018";"299,052"
"27.06.2018";"299,875"
"26.06.2018";"300,469"
"25.06.2018";"301,28"
"22.06.2018";"301,883"
"21.06.2018";"302,049"
"20.06.2018";"302,496"
"19.06.2018";"302,337"
"18.06.2018";"302,658"
"15.06.2018";"302,815"
"14.06.2018";"302,439"
"13.06.2018";"301,899"
"12.06.2018";"301,71"
"11.06.2018";"301,413"
"08.06.2018";"301,103"
"07.06.2018";"301,81"
"06.06.2018";"301,925"
"05.06.2018";"302,621"
"04.06.2018";"302,533"
"01.06.2018";"301,654"
"31.05.2018";"300,692"
"30.05.2018";"299,895"
"29.05.2018";"299,887"
"28.05.2018";"301,988"
"25.05.2018";"302,021"
"24.05.2018";"302,779"
"23.05.2018";"302,67"
"22.05.2018";"303,439"
"21.05.2018";"303,503"
"18.05.2018";"303,934"
"17.05.2018";"304,22"
"16.05.2018";"304,364"
"15.05.2018";"304,692"
"14.05.2018";"304,818"
"11.05.2018";"304,763"
"10.05.2018";"304,592"
"09.05.2018";"304,55"
"08.05.2018";"304,549"
"07.05.2018";"304,643"
"04.05.2018";"304,515"
"03.05.2018";"304,784"
"02.05.2018";"304,879"
"01.05.2018";"304,925"
"30.04.2018";"304,914"
"27.04.2018";"304,791"
"26.04.2018";"304,653"
"25.04.2018";"304,701"
"24.04.2018";"305,059"
"23.04.2018";"304,956"
"20.04.2018";"304,997"
"19.04.2018";"305,064"
"18.04.2018";"305,494"
"17.04.2018";"305,709"
"16.04.2018";"305,448"
"13.04.2018";"305,225"
"12.04.2018";"304,655"
"11.04.2018";"304,305"
"10.04.2018";"304,006"
"09.04.2018";"303,687"
"06.04.2018";"303,485"
"05.04.2018";"303,245"
"04.04.2018";"302,944"
"03.04.2018";"302,967"
"02.04.2018";"303,071"
"30.03.2018";"303,003"
"29.03.2018";"302,951"
"28.03.2018";"302,834"
"27.03.2018";"303,022"
"26.03.2018";"302,744"
"23.03.2018";"302,66"
"22.03.2018";"303,13"
"21.03.2018";"303,5"
"20.03.2018";"303,429"
"19.03.2018";"303,787"
"16.03.2018";"303,978"
"15.03.2018";"303,896"
"14.03.2018";"304,189"
"13.03.2018";"304,585"
"12.03.2018";"304,696"
"09.03.2018";"304,224"
"08.03.2018";"303,956"
"07.03.2018";"303,594"
"06.03.2018";"303,482"
"05.03.2018";"303,024"
"02.03.2018";"303,193"
"01.03.2018";"303,46"
"28.02.2018";"303,563"
"27.02.2018";"303,459"
"26.02.2018";"303,21"
"23.02.2018";"302,877"
"22.02.2018";"303,135"
"21.02.2018";"303,441"
"20.02.2018";"303,535"
"19.02.2018";"303,817"
"16.02.2018";"303,54"
"15.02.2018";"302,876"
"14.02.2018";"302,08"
"13.02.2018";"302,282"
"12.02.2018";"303,251"
"09.02.2018";"303,118"
"08.02.2018";"304,461"
"07.02.2018";"304,834"
"06.02.2018";"304,16"
"05.02.2018";"304,832"
"02.02.2018";"305,147"
"01.02.2018";"305,732"
"31.01.2018";"305,734"
"30.01.2018";"305,594"
"29.01.2018";"306,272"
"26.01.2018";"306,585"
"25.01.2018";"306,588"
"24.01.2018";"306,887"
"23.01.2018";"306,829"
"22.01.2018";"306,598"
"19.01.2018";"306,359"
"18.01.2018";"306,282"
"17.01.2018";"306,215"
"16.01.2018";"306,218"
"15.01.2018";"305,906"
"12.01.2018";"305,707"
"11.01.2018";"305,59"
"10.01.2018";"305,947"
"09.01.2018";"306,366"
"08.01.2018";"306,343"
"05.01.2018";"306,258"
"04.01.2018";"305,959"
"03.01.2018";"305,469"
"02.01.2018";"304,84"
"29.12.2017";"304,414"
"28.12.2017";"304,362"
"27.12.2017";"304,351"
"26.12.2017";"304,321"
"22.12.2017";"304,186"
"21.12.2017";"304,131"
"20.12.2017";"304,06"
"19.12.2017";"304,079"
"18.12.2017";"304,142"
"15.12.2017";"304,14"
"14.12.2017";"304,173"
"13.12.2017";"304,297"
"12.12.2017";"304,391"
"11.12.2017";"304,361"
"08.12.2017";"304,253"
"07.12.2017";"304,373"
"06.12.2017";"304,601"
"05.12.2017";"304,806"
"04.12.2017";"304,756"
"01.12.2017";"304,788"
"30.11.2017";"304,692"
"29.11.2017";"304,858"
"28.11.2017";"304,897"
"27.11.2017";"304,901"
"24.11.2017";"304,792"
"22.11.2017";"304,519"
"21.11.2017";"304,416"
"20.11.2017";"304,116"
"17.11.2017";"303,951"
"16.11.2017";"303,942"
"15.11.2017";"303,198"
"14.11.2017";"304,152"
"13.11.2017";"304,678"
"10.11.2017";"304,69"
"09.11.2017";"305,514"
"08.11.2017";"306,256"
"07.11.2017";"306,828"
"06.11.2017";"306,702"
"03.11.2017";"306,494"
"02.11.2017";"306,327"
"01.11.2017";"306,154"
"31.10.2017";"305,644"
"30.10.2017";"305,373"
"27.10.2017";"304,996"
"26.10.2017";"304,581"
"25.10.2017";"304,488"
"24.10.2017";"304,519"
"23.10.2017";"304,475"
"20.10.2017";"304,282"
"19.10.2017";"304,297"
"18.10.2017";"304,32"
"17.10.2017";"304,197"
"16.10.2017";"303,935"
"13.10.2017";"303,605"
"12.10.2017";"303,367"
"11.10.2017";"303,158"
"10.10.2017";"302,969"
"09.10.2017";"302,928"
"06.10.2017";"302,733"
"05.10.2017";"302,675"
"04.10.2017";"302,514"
"03.10.2017";"302,493"
"02.10.2017";"302,371"
"29.09.2017";"302,183"
"28.09.2017";"302,081"
"27.09.2017";"302,092"
"26.09.2017";"302,08"
"25.09.2017";"302,132"
"22.09.2017";"301,962"
"21.09.2017";"301,936"
"20.09.2017";"301,949"
"19.09.2017";"301,779"
"18.09.2017";"301,588"
"15.09.2017";"301,342"
"14.09.2017";"301,305"
"13.09.2017";"301,274"
"12.09.2017";"301,225"
"11.09.2017";"301,187"
"08.09.2017";"301,025"
"07.09.2017";"301,036"
"06.09.2017";"300,844"
"05.09.2017";"300,827"
"04.09.2017";"300,654"
"01.09.2017";"300,564"
"31.08.2017";"300,441"
"30.08.2017";"300,307"
"29.08.2017";"300,28"
"28.08.2017";"300,32"
"25.08.2017";"300,242"
"24.08.2017";"300,188"
"23.08.2017";"300,19"
"22.08.2017";"300,264"
"21.08.2017";"300,249"
"18.08.2017";"300,178"
"17.08.2017";"300,37"
"16.08.2017";"300,348"
"15.08.2017";"300,178"
"14.08.2017";"300,114"
"11.08.2017";"299,744"
"10.08.2017";"300,328"
"09.08.2017";"300,52"
"08.08.2017";"300,905"
"07.08.2017";"301,031"
"04.08.2017";"300,847"
"03.08.2017";"300,654"
"02.08.2017";"300,357"
"01.08.2017";"300,096"
"31.07.2017";"299,728"
"28.07.2017";"299,545"
"27.07.2017";"299,545"
"26.07.2017";"299,092"
"25.07.2017";"298,849"
"24.07.2017";"298,752"
"21.07.2017";"298,566"
"20.07.2017";"298,306"
"19.07.2017";"298,082"
"18.07.2017";"297,744"
"17.07.2017";"297,48"
"14.07.2017";"297,236"
"13.07.2017";"297,132"
"12.07.2017";"296,754"
"11.07.2017";"296,183"
"10.07.2017";"296,251"
"07.07.2017";"296,24"
"06.07.2017";"296,779"
"05.07.2017";"297,292"
"03.07.2017";"297,014"
"30.06.2017";"296,882"
"29.06.2017";"297,016"
"28.06.2017";"297,285"
"27.06.2017";"297,557"
"26.06.2017";"297,765"
"23.06.2017";"297,245"
"22.06.2017";"297,109"
"21.06.2017";"297,324"
"20.06.2017";"297,45"
"19.06.2017";"297,298"
"16.06.2017";"297,147"
"15.06.2017";"296,955"
"14.06.2017";"297,109"
"13.06.2017";"296,743"
"12.06.2017";"296,45"
"09.06.2017";"296,427"
"08.06.2017";"296,419"
"07.06.2017";"296,453"
"06.06.2017";"296,355"
"05.06.2017";"296,26"
"02.06.2017";"296,116"
"01.06.2017";"295,839"
"31.05.2017";"295,76"
"30.05.2017";"295,627"
"29.05.2017";"295,653"
"26.05.2017";"295,487"
"25.05.2017";"295,301"
"24.05.2017";"295,182"
"23.05.2017";"295,059"
"22.05.2017";"294,952"
"19.05.2017";"294,616"
"18.05.2017";"294,184"
"17.05.2017";"294,91"
"16.05.2017";"295,12"
"15.05.2017";"295,025"
"12.05.2017";"295,008"
"11.05.2017";"295,107"
"10.05.2017";"295,008"
"09.05.2017";"294,751"
"08.05.2017";"294,537"
"05.05.2017";"294,268"
"04.05.2017";"294,345"
"03.05.2017";"294,03"
"02.05.2017";"293,599"
"01.05.2017";"293,206"
"30.04.2017";"293,17"
"28.04.2017";"293,097"
"27.04.2017";"292,871"
"26.04.2017";"292,664"
"25.04.2017";"292,333"
"24.04.2017";"292,078"
"21.04.2017";"291,249"
"20.04.2017";"291,138"
"19.04.2017";"291,079"
"18.04.2017";"291,02"
"17.04.2017";"290,981"
"13.04.2017";"290,835"
"12.04.2017";"290,758"
"11.04.2017";"290,702"
"10.04.2017";"290,672"
"07.04.2017";"290,562"
"06.04.2017";"290,424"
"05.04.2017";"290,431"
"04.04.2017";"290,285"
"03.04.2017";"290,207"
"31.03.2017";"290,003"
"30.03.2017";"289,868"
"29.03.2017";"289,837"
"28.03.2017";"289,684"
"27.03.2017";"289,617"
"24.03.2017";"289,629"
"23.03.2017";"289,533"
"22.03.2017";"289,434"
"21.03.2017";"289,674"
"20.03.2017";"289,681"
"17.03.2017";"289,495"
"16.03.2017";"289,394"
"15.03.2017";"288,866"
"14.03.2017";"288,825"
"13.03.2017";"289,295"
"10.03.2017";"289,421"
"09.03.2017";"289,506"
"08.03.2017";"290,079"
"07.03.2017";"290,552"
"06.03.2017";"290,565"
"03.03.2017";"290,443"
"02.03.2017";"290,526"
